Frecuency_Aportes;Frecuency_Rescates;Monetary_Aportes;Monetary_Rescates;Recency_Aportes;Recency_Rescates;Perfil_Movimientos;Perfil_Cliente;Sexo;Estado_Civil;Ingeniero;Region_Metropolitana;Porcentaje_Promedio;Edad;Antiguedad;Accionario;Corto;Rentsem;Rentmen;EEUU;Nacional;FugaBajaS;FugaBajaM;RescateBajaSem;RescateBajaMes;FugaCategorica;FugaNumerica;CLV;
0,011627907;0,010416667;0,796297439;0,760422632;0,888501005;0,706656499;0,875;0,75;0;0;0;1;0,189100989;0,091144464;0,336162188;0,75;0;0,344033478;0,52156763;0;0;0;0;1;1;F;1;14970,94921;20,431378
0;0;0;0;1;1;0,75;0,5;0;1;1;1;0;0,316477204;0,423385196;0;0;0,423824415;0,483247378;0;0;0;0;0;0;N;0;4064,878961;5,547482488
0;0,052083333;0;0,82711734;1;0,946488523;0,65;0,5;0;1;0;0;0,158468103;0,731421174;0,335219236;0,4;0;0,39093137;0,577586899;0;0,2;0;0;0;0;N;0;4007,401572;5,469041086
0,023255814;0,072916667;0,719528894;0,684362757;0,98070376;0,942232022;0,571428571;1;0;1;0;1;0,128705947;0,176787087;0,335219236;0,285714286;0,142857143;0,362022678;0,521500006;0;0,285714286;0;0;0,428571429;0,428571429;N;0;772,9773832;1,05490927
0,034883721;0,010416667;0,628423244;0,626992105;0,704400379;0,754507998;0,166666667;0,5;1;0;0;1;0,093536913;0,109349084;0,338048091;0;0,666666667;0,403521072;0,476982118;0;0,666666667;0;0;0;0;F;1;5081,098701;6,93435311
0,174418605;0,010416667;0,720892419;0,745770486;0,2485397;0,846351445;0,568627451;0,5;0;0;1;0;0,082544838;0,178890732;0,338519566;0,254901961;0,039215686;0,404999326;0,548455643;0;0,294117647;0;0;0;0;N;0;81233,4964;110,8621937
0,034883721;0,052083333;0,892919275;0,872197287;0,890352434;0,912194457;0,383333333;0,5;1;0;1;1;0,268405029;0,23366641;0,365393682;0,2;0,533333333;0,346483507;0,484898347;0,066666667;0,6;0;0,2;0,2;0,2;N;0;41600,74361;56,7739898
0;0,010416667;0;0,701387391;1;0,951345993;1;0,5;0;0;1;0;0,422136765;0,152109713;0,334276285;1;0;0,040844113;0,476763385;1;0;1;0;1;0;N;0;395,878562;0,540269319
0;0,03125;0;0,735672999;1;0,951345993;0,46875;0,5;0;0;1;1;0,218998386;0,126582791;0,335690712;0,25;0,125;0,390864322;0,545479941;0;0,5;0;0;0;0;N;0;434,9420488;0,593580626
0;0,03125;0;0,845927498;1;0,771578296;1;0,75;0;1;0;1;0,269225839;0,553096808;0,340876945;1;0;0,123648217;0,494462501;0,666666667;0;0;0;0;0;N;0;8941,981711;12,20343519
0;0;0;0;1;1;1;0,5;0;0;0;0;0;0,140863304;0,501178689;1;0;0,033359067;0,480219882;1;0;0;0;0;0;N;0;406,4878961;0,554748249
0;0,072916667;0;0,614656776;1;0,968448947;0,903846154;0,5;0;0;0;1;0,114671723;0,248189652;0,332861858;0,846153846;0,076923077;0,426791995;0,677238969;0,384615385;0,076923077;0,142857143;0,142857143;0,714285714;0,857142857;N;0;725,7028408;0,990392049
0;0,010416667;0;0,834241723;1;0,85197667;1;0,75;0;0;1;1;0,41795473;0,179173915;0,343705799;1;0;0,040844113;0,476763385;1;0;0;0;0;0;N;0;4322,267096;5,898749079
0;0;0;0;1;1;1;0,5;0;0;0;0;0;0,225049557;0,332390382;1;0;0,334422438;0,701006926;0;0;0;0;0;0;N;0;406,4878961;0,554748249
0,011627907;0;0,668681251;0;0,970334193;1;0,125;0,25;1;0;0;1;0;0,551599984;0,332390382;0;0,75;0,374788639;0,469607468;0;0,75;0;0;0;0;N;0;2438,927376;3,328489493
0;0,010416667;0;0,75692452;1;0,970334193;0,875;0,5;1;0;0;1;0,440287603;0,205954933;0,337576615;0,5;0;0,313219337;0,607412317;0;0;0;1;0;1;N;0;595,3015238;0,81242881
0;0,010416667;0;0,699162056;1;0,965268098;1;0,75;0;0;0;1;0,406233152;0,137465108;0,415841584;1;0;0,040844113;0,476763385;1;0;0;1;0;1;N;0;534,104771;0,728911461
0,034883721;0,020833333;0,680861734;0,583304989;0,664482145;0,981297812;0,888888889;0,5;0;0;0;1;0,284286118;0,055382499;0,336633663;0,555555556;0;0,622575008;0,715901521;0;0;1;1;1;1;F;1;7630,773704;10,41398376
0;0;0;0;1;1;0,5;0,5;0;0;1;1;0;0,237145516;0,330975955;0;0;0,407755717;0,546356696;0;0;0;0;0;0;N;0;406,4878961;0,554748249
0,488372093;0;0,694529998;0;0,482098415;1;0,586734694;0,75;0;0;0;0;0;0,109551357;0,330975955;0,234693878;0,142857143;0,377409899;0,507908732;0,06122449;0,285714286;0;0;0;0;N;0;134968,8386;184,1966946
0,011627907;0,072916667;0,762158333;0,750578754;0,989439887;0,888501005;0,888888889;0,75;0;1;0;0;0,149719798;0,149196974;0,330975955;0,777777778;0;0,250850616;0,579834105;0,333333333;0;0;0;0,142857143;0;N;0;951,1613524;1,298083165
0,38372093;0,010416667;0,685277289;0,760422632;0;0,59666807;0,320512821;0,25;1;1;1;1;0,054490045;0,112100004;0,330504479;0,102564103;0,205128205;0,374406469;0,510788361;0;0,717948718;0;0;0;0;F;1;87221,48992;119,0342179
0,104651163;0,020833333;0,741183607;0,781855946;0,174910226;0,59666807;0,458333333;0,25;0;1;0;1;0,126918273;0,200089;0,330033003;0,111111111;0;0,442617719;0,422262956;0;0,5;0;0;1;1;N;0;38381,72531;52,38088295
0,046511628;0,0625;0,825966607;0,850496534;0,807570586;0,727957129;0,788461538;0,5;0;0;1;1;0,202925162;0,128929164;0,330033003;0,615384615;0;0,414558057;0,568959721;0,153846154;0,230769231;0,166666667;0,166666667;0,166666667;0,166666667;N;0;36656,63133;50,02658685
0,011627907;0,03125;0,842675421;0,824630406;0,934936811;0,507151299;0,875;0,5;0;0;1;1;0,249391802;0,122739593;0,329561528;0,75;0;0,285448926;0,571182276;0,375;0,125;0;0;0;0;F;1;9298,248027;12,68964429
0;0;0;0;1;1;1;0,5;0;0;0;1;0;0,131760994;0,329561528;1;0;0,040844113;0,476763385;1;0;0;0;0;0;N;0;406,4878961;0,554748249
0,244186047;0,020833333;0,575206028;0,666340838;0,381039513;0,621830149;0,169642857;0,25;1;0;0;0;0,103655898;0,263076985;0,594530882;0,107142857;0,75;0,324491427;0,49860905;0,035714286;0,785714286;0;0;0,5;0,5;N;0;8593,194772;11,72743345
0;0;0;0;1;1;0;0,5;0;0;0;1;0;0,183745297;0,333333333;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;609,7318441;0,832122373
0,348837209;0,09375;0,73573289;0,749376875;0,381039513;0,105451258;0,28;0,5;0;0;1;1;0,153219636;0,17140661;0,548326261;0,02;0,44;0,462802573;0,529978247;0;0,48;0;0;0,111111111;0;F;1;128407,7378;175,2425309
0,011627907;0,0625;0,230597989;0,759371002;0,64726943;0,682902394;0,4;0,5;0;0;1;1;0,198596495;0,166187953;0,327675625;0;0,2;0,385644204;0,47350274;0;0,5;0;0;0;0,333333333;N;0;1097,639266;1,497986696
0,034883721;0;0,645132068;0;0,621830149;1;0,75;0,75;0;0;0;1;0;0,176787087;0,325318246;0,25;0;0,331867428;0,476965379;0,25;0;0;0;0;0;N;0;22356,83428;30,51115368
0,011627907;0,052083333;0,668681251;0,653492938;0,76491859;0,468331115;0,681818182;0,5;0;0;0;1;0,110223734;0,074477123;0,32484677;0,454545455;0;0,469062571;0,623481729;0;0,181818182;0;0,2;0,4;0,4;N;0;2134,87443;2,913537803
0,162790698;0;0,836301917;0;0,488652393;1;0,25;0,5;1;1;0;1;0;0,159512925;0,347006129;0,111111111;0,333333333;0,289335338;0,45307708;0,111111111;0,888888889;0;0;0;0;N;0;652209,8292;890,0935652
0;0;0;0;1;1;0,65;0,5;0;0;1;1;0;0,227840932;0,326732673;0,4;0;0,370774711;0,556906731;0;0,2;0;0;0;0;N;0;203243,948;277,3741244
0,046511628;0,53125;0,781700898;0,743564926;0,715442208;0,369878256;0,220833333;0,25;1;1;0;0;0,064577018;0,51858894;0,32484677;0;0,516666667;0,388595583;0,470831793;0;0,6;0;0;0,039215686;0;F;1;4809,280245;6,563392956
0,011627907;0,041666667;0,484504011;0,957598331;0,64726943;0,507151299;0,458333333;0,5;1;1;0;1;0,093234327;0,767385412;0,324375295;0,222222222;0,111111111;0,365456523;0,537538971;0,111111111;0,5;0;0;0;0,25;N;0;811350,999;1107,279086
0;0,010416667;0;0,760422632;1;0,358078874;1;0,5;1;0;0;1;0,11686271;0,510376633;0,329561528;1;0;0,033359067;0,480219882;1;0;0;0;0;0;N;0;30506,9166;41,63385607
0,081395349;0,09375;0,720216212;0,700497837;0,829732926;0,908007032;0,485294118;0,5;0;0;0;1;0,183123034;0,363081031;0,323432343;0,117647059;0,176470588;0,375079497;0,47186768;0;0,529411765;0;0;0,444444444;0,222222222;N;0;2846,553439;3,884791037
0;0;0;0;1;1;1;0,5;0;0;0;1;0;0,457259598;0,322960868;1;0;0,334422438;0,701006926;0;0;0;0;0;0;N;0;4064,878961;5,547482488
0;0;0;0;1;1;1;1;0;1;0;1;0;0,469072373;0,324375295;0;0;0,378496336;0,396442372;0;0;0;0;0;0;N;0;406,4878961;0,554748249
0,139534884;0,09375;0,673329977;0,720276701;0,63809312;0,401700041;0,642857143;1;0;0;1;0;0,215011091;0,195436709;0,320603489;0,642857143;0,357142857;0,62990455;0,601289715;0;0,357142857;0,111111111;0,111111111;0,222222222;0,111111111;N;0;925,4713174;1,263023075
0;0;0;0;1;1;0,5;0,25;0;0;0;0;0;0,583235568;0,320603489;0;0;0,361141873;0,436805634;0;0;0;0;0;0;N;0;609,7318441;0,832122373
0,011627907;0,020833333;0,866225176;0,852606391;0,974053807;0,89580913;1;0,75;0;0;1;1;0,364277546;0,182491201;0,324375295;1;0;0,040844113;0,476763385;1;0;0;0;0;0;N;0;1877,811485;2,56271501
0;0;0;0;1;1;0,875;0,5;0;0;0;1;0;0,110239087;0,396982555;0,5;0;0,273835657;0,478802271;0,166666667;0;0;0;0;0;N;0;40648,78961;55,47482488
0,046511628;0;0,588165818;0;0,924270003;1;0,928571429;0,75;0;1;1;1;0;0,126259153;0,321074965;0,857142857;0;0,478885254;0,446185081;0,142857143;0,714285714;0;0;0;0;N;0;2032,459805;2,773768981
0,011627907;0,010416667;0,866225176;0,857200926;0,990009358;0,905453189;1;1;0;0;1;0;0,414100074;0,297787127;0,320603489;1;0;0,357593548;0,743161427;0;0;0;0;0;0;N;0;6985,941631;9,533958879
0,011627907;0;0,668681251;0;0,990577262;1;1;0,5;0;0;0;0;0;0,123670051;0,31824611;1;0;0,033359067;0,480219882;1;0;0;0;0;0;F;1;2032,43948;2,773741244
0,162790698;0,083333333;0,767776541;0,780909583;0,369878256;0,174910226;0,931818182;0,75;0;0;1;0;0,202141537;0,18402848;0,31824611;0,727272727;0;0,621676618;0,501674087;0;0,090909091;0,125;0,125;0,25;0,25;F;1;40944,91604;55,87895898
0,302325581;0,010416667;0,731891404;0,853756655;0,64726943;0,501167315;0,388888889;0,5;0;1;0;1;0,151631284;0,535822647;0,317774635;0,222222222;0,222222222;0,386541646;0,499371832;0;0,666666667;0;0;0;0;F;1;106035,0912;144,7097975
0,058139535;0,041666667;0,821959444;0,831668053;0,990009358;0,680369442;0,730769231;0,75;0;1;1;1;0,239013044;0,21760589;0,217350306;0,461538462;0;0,294569032;0,549807091;0,153846154;0;0;0;0;0;N;0;3276,942823;4,472158482
0,011627907;0;0,598754824;0;0,990009358;1;1;0,5;0;1;0;0;0;0,128403253;0,320603489;1;0;0,033359067;0,480219882;1;0;0;0;0;0;F;1;609,7318441;0,832122373
0,127906977;0,041666667;0,725184347;0,607539425;0,20247551;0,501167315;0,052631579;0,25;0;0;0;0;0,127589785;0,325984061;0,317774635;0;0,789473684;0,375701923;0,452872751;0;1;0;0;0,25;0,25;N;0;56238,21015;76,75025234
0,093023256;0;0,586695397;0;0,731965663;1;0,125;0,5;1;0;0;1;0;0,074274849;0,317303159;0,125;0,875;0,19529192;0,45466247;0,125;0,875;0;0;0;0;N;0;3963,256987;5,408795426
0,023255814;0;0,668681251;0;0,956091788;1;0,25;0,25;1;1;0;1;0;0,271815203;0,317303159;0;0;0,374290932;0,447637454;0;1;0;0;0;0;N;0;4064,878961;5,547482488
0,046511628;0;0,588165818;0;0,988868841;1;0,45;0,5;0;0;1;1;0;0,241231441;0,316831683;0,4;0,4;0,242108379;0,45490992;0,2;0,6;0;0;0;0;N;0;2032,43948;2,773741244
0,11627907;0;0,607707753;0;0,888501005;1;0,65;0,5;0;0;1;1;0;0,26028561;0,316831683;0,4;0;0,370774711;0,556906731;0;0,2;0;0;0;0;N;0;7113,538181;9,708094354
0,046511628;0,010416667;0,813006246;0,890783274;0,988868841;0,914666738;0,409090909;0,5;0;1;1;0;0,462027238;0,252680125;0,316360207;0,363636364;0,454545455;0,242108379;0,45490992;0,181818182;0,636363636;0;0;0;0;N;0;1180,095335;1,610517378
0,11627907;0;0,756038916;0;0,986568728;1;0,725;0,5;0;0;0;1;0;0,118289575;0,315888732;0,5;0;0,316265538;0,544448505;0,1;0,1;0;0;0;0;N;0;91459,77661;124,818356
0,174418605;0,020833333;0,700628061;0,813807867;0,105451258;0,495004679;0;0,5;1;0;0;1;0,244780842;0,139932845;0,454974069;0;1;0,3583051;0,431232854;0;1;0;0;0;0;F;1;1779,705631;2,42882652
0,011627907;0,041666667;0,802416862;0,718689258;0,985408989;0,747263992;0,483333333;0,5;1;0;1;1;0,261708582;0,226546381;0,484205563;0,133333333;0,333333333;0,42790875;0,443012074;0;0,533333333;0,25;0;0,25;0;N;0;542,1125826;0,739840002
0,11627907;0,052083333;0,628423244;0,628403754;0,982480813;0,848619963;0,35;0,5;0;0;0;0;0,060239101;0,1133541;0,320132013;0,133333333;0,4;0,366489324;0,510506595;0;0,466666667;0;0;0;0;F;1;4955,798807;6,763351962
0,011627907;0;0,628423244;0;0,984242698;1;0,3;0,5;0;1;1;1;0;0,539868118;0,313059877;0;0,6;0,312242225;0,397223535;0;0,6;0;0;0;0;N;0;1016,21974;1,386870622
0,046511628;0;0,575206028;0;0,949969768;1;0,2;0,75;0;1;1;1;0;0,233585501;0,313059877;0;0,7;0,388858057;0,452193472;0;0,8;0;0;0;0;N;0;1625,951584;2,218992995
0,058139535;0,020833333;0,777575085;0,806557164;0,453579628;0,791848369;0,25;0,5;0;0;0;1;0,207996184;0,389012501;0,313059877;0,142857143;0,714285714;0,291300715;0,448524116;0,142857143;0,714285714;0;0;0;0;F;1;21199,46162;28,93164673
0,058139535;0;0,708939548;0;0,982480813;1;0,65;0,5;0;1;1;1;0;0,334803188;0,312588402;0,4;0;0,371349823;0,557985529;0;0,2;0;0;0;0;N;0;20324,3948;27,73741244
0,011627907;0;0,825966607;0;0,982480813;1;0,5;0,75;0;0;0;1;0;0,120110037;0,316360207;0,142857143;0,19047619;0,448584155;0,467118249;0;0,476190476;0;0;0;0;N;0;30486,5922;41,60611866
0,023255814;0,010416667;0,615463164;0,619584499;0,358078874;0,918722526;1;0,5;0;0;1;1;0,411562417;0,357093734;0,311173975;0,666666667;0;0,192870433;0,452810049;0,666666667;0;0;0;0;0;N;0;731,6782129;0,998546848
0,011627907;0;0,708939548;0;0,982480813;1;0;0,5;0;0;1;1;0;0,230834581;0,310702499;0;1;0,357224773;0,429105059;0;1;0;0;0;0;N;0;4064,878961;5,547482488
0,313953488;0;0,808710245;0;0,44578878;1;0,505263158;1;0;0;1;1;0;0,216028156;0,310702499;0,042105263;0,178947368;0,381293384;0,471089525;0,021052632;0,494736842;0;0;0;0;N;0;611360,2753;834,3447501
0,011627907;0;0,668681251;0;0,981297812;1;0,5;0,5;0;0;0;1;0;0,187952587;0,310702499;0;0;0,421650819;0,523155995;0;0;0;0;0;0;N;0;2032,43948;2,773741244
0,023255814;0;0,628423244;0;0,977103094;1;0;0,5;0;1;1;1;0;0,226060925;0,310231023;0;1;0,357224773;0,429105059;0;1;0;0;0;0;F;1;2032,43948;2,773741244
0,011627907;0;0,628423244;0;0,981297812;1;0;0;0;1;0;0;0;0,587968769;0,310231023;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;1016,21974;1,386870622
0,023255814;0;0,647965511;0;0,967816686;1;0;0,25;0;1;1;1;0;0,391277964;0,310231023;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;2845,415272;3,883237742
0,23255814;0,114583333;0,643212823;0,674850807;0,65023974;0,529490152;0,622093023;0,75;0;0;0;1;0,105864465;0,078805777;0,313531353;0,325581395;0,162790698;0,461730574;0,513091654;0;0,372093023;0;0,090909091;0,454545455;0,545454545;N;0;687,8994665;0,938800461
0,186046512;0,03125;0,788079032;0,746303792;0,501167315;0,501167315;0,5;0,75;0;1;1;0;0,015800769;0,286540718;0,309288072;0,19047619;0,095238095;0,348455094;0,492037533;0,142857143;0,619047619;0;0;0;1;N;0;230160,5603;314,1081666
0,011627907;0;0,668681251;0;0,978911277;1;0,1;0,25;0;0;0;1;0;0,343945953;0,309288072;0;0,8;0,387013245;0,476180714;0;1;0;0;0;0;N;0;2032,43948;2,773741244
0,011627907;0;0,668681251;0;0,977103094;1;0,75;0,5;0;1;0;1;0;0,359925563;0,307873645;0;0;0,220116474;0,329204897;0;0;0;0;0;0;N;0;2032,43948;2,773741244
0,11627907;0,03125;0,617742477;0,663159604;0,846351445;0,883798455;0,442307692;0,5;0;1;0;0;0,212826467;0,142238764;0,307873645;0;0,307692308;0,392884134;0,476740766;0;0,461538462;0;0;0;0;N;0;2764,38191;3,772648678
0,441860465;0;0,784288946;0;0,105451258;1;0,5;0,5;1;0;1;0;0;0,265140176;0,307873645;0;0,157894737;0,407540409;0,47429264;0;0,473684211;0;0;0;0;F;1;565263,6129;771,4350228
0,162790698;0;0,810172467;0;0,873059567;1;0,410714286;0,75;0;1;1;1;0;0,203163558;0,307873645;0,142857143;0,5;0,344336444;0,456355119;0,071428571;0,571428571;0;0;0;0;N;0;325190,3168;443,798599
0,023255814;0;0,628423244;0;0,976496829;1;0,5;0,75;0;0;0;1;0;0,309195356;0,307402169;0,5;0,5;0,300174057;0,464221317;0;0,5;0;0;0;0;N;0;2032,43948;2,773741244
0,360465116;0,21875;0,64606199;0,655907528;0,64726943;0,544788482;0,668269231;0,75;0;0;0;1;0,039134143;0,164205672;0,307402169;0,461538462;0,076923077;0,362616999;0,540790444;0,25;0,326923077;0;0;0,285714286;0,333333333;F;1;7532,545904;10,27992885
0,011627907;0;0,575206028;0;0,977707583;1;0;0,5;1;0;0;0;0;0,105748614;0,307402169;0;1;0,359385427;0,433360649;0;1;0;0;0;0;F;1;406,4878961;0,554748249
0,348837209;0,15625;0,727632256;0,715672158;0,059387069;0,529490152;0,311764706;0,25;0;1;1;1;0,141642512;0,439054978;0,307402169;0,023529412;0,541176471;0,43497797;0,503731104;0;0,658823529;0;0;0,133333333;0,133333333;N;0;97825,31609;133,5056303
0,023255814;0;0,609343895;0;0,977103094;1;0,375;0,5;1;0;0;1;0;0,121566406;0,307402169;0;0,5;0,289335877;0,380432151;0;0,5;0;0;0;0;N;0;1463,356426;1,997093696
0,860465116;0,135416667;0,693269635;0,689197946;0,64726943;0,512966697;0,416666667;0,5;0;0;0;0;0,091494239;0,242647356;0,306930693;0,103703704;0,177777778;0,400143693;0,492886186;0,014814815;0,674074074;0;0;0,076923077;0,307692308;N;0;190989,09;260,649491
0,174418605;0;0,747229015;0;0,391628141;1;0,516666667;0,5;0;0;1;1;0;0,156276548;0,309288072;0,2;0,266666667;0,481238688;0,54229482;0;0,466666667;0;0;0;0;N;0;117881,4899;160,8769921
0,011627907;0;0,588165818;0;0,977707583;1;0;0,5;0;0;0;0;0;0,164327036;0,512022631;0;1;0,357224773;0,429105059;0;1;0;0;0;0;N;0;508,1098701;0,693435311
0,104651163;0,0625;0,803313412;0,805078548;0,754507998;0,174910226;0,89;1;0;0;1;1;0,337923003;0,078522594;0,306930693;0,8;0,08;0,651143263;0,63031311;0;0,08;0;0;0;0;F;1;53973,21895;73,65913963
0,011627907;0;0,575206028;0;0,976496829;1;0,5;0,5;0;0;0;0;0;0,104615883;0,31494578;0;0;0,407755717;0,546356696;0;0;0;0;0;0;N;0;406,4878961;0,554748249
0,151162791;0,03125;0,646715041;0,680395253;0,568007648;0,576610267;0,545454545;0,5;0;0;0;1;0,133078968;0,070714835;0,307873645;0,363636364;0,090909091;0,466956255;0,465167672;0;0,545454545;0,333333333;0,333333333;0,333333333;0,333333333;F;1;10439,36117;14,24696131
0,127906977;0;0,668681251;0;0,488652393;1;0;0,25;0;0;0;1;0;0,12735143;0,306459217;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;22356,83428;30,51115368
0,174418605;0,020833333;0,785010008;0,648353636;0,317998668;0,874059244;0,481481481;0,5;0;1;0;1;0,004857951;0,215097698;0,305987742;0,037037037;0,185185185;0,43651548;0,502404428;0;0,592592593;0;0;0;0;F;1;222954,4242;304,2737006
0,011627907;0;0,575206028;0;0,976496829;1;0;0,5;1;0;0;0;0;0,495934302;0,305987742;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;406,4878961;0,554748249
0,034883721;0,020833333;0,575206028;0,572583342;0,967816686;0,729971125;0,464285714;0,5;0;0;0;1;0,188294288;0,278247502;0,305987742;0;0;0,35653568;0,456980888;0;0,714285714;0;0;0,5;0,5;N;0;424,7188782;0,579628708
0,023255814;0;0,575206028;0;0,954746943;1;0,416666667;0,5;0;1;0;0;0;0,281483879;0,310702499;0,166666667;0,333333333;0,54820548;0,659745301;0;0,333333333;0;0;0;0;N;0;812,9757921;1,109496498
0,046511628;0,020833333;0,762158333;0,779688599;0,974053807;0,317998668;0,875;0,5;0;0;1;1;0,206614171;0,12520733;0,306459217;0,666666667;0;0,22942489;0,457343787;0,666666667;0;0;0;0;0;F;1;12308,35187;16,79763829
0,011627907;0;0,628423244;0;0,974053807;1;0,75;0,75;0;0;0;1;0;0,130951899;0,429985856;0;0;0,220116474;0,329204897;0;0;0;0;0;0;N;0;1016,21974;1,386870622
0,127906977;0,03125;0,712401595;0,758634025;0,64726943;0,539813953;0,486842105;0,75;0;0;0;1;0,112035122;0,039969254;0,322489392;0,315789474;0;0,396077735;0,43676538;0,105263158;0,894736842;0;0;0;0,333333333;N;0;17900,6091;24,42958732
0,244186047;0;0,661004651;0;0,461087109;1;0,344827586;0,25;0;0;1;0;0;0,511509365;0,317303159;0;0,344827586;0,413781069;0,500924027;0;0,862068966;0;0;0;0;N;0;37396,88644;51,03683889
0,023255814;0;0,628423244;0;0,974053807;1;0,5;0,5;0;0;0;1;0;0,085602168;0,305987742;0,5;0,5;0,300174057;0,464221317;0;0,5;0;0;0;0;N;0;2032,43948;2,773741244
0,255813953;0,0625;0,69564834;0,697164971;0;0,923486575;0,214285714;0,5;1;0;1;1;0,161673454;0,18686031;0,304573314;0;0,285714286;0,405340483;0,48855157;0;0,857142857;0;0;0;0;N;0;50668,45203;69,14900863
0,011627907;0;0,598754824;0;0,974053807;1;0;0,25;0;0;0;1;0;0,154294268;0,423385196;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;609,7318441;0,832122373
0,093023256;0;0,682219425;0;0,358078874;1;0,677083333;0,5;0;0;0;0;0;0,490675189;0,304101839;0,5;0,208333333;0,443940113;0,595579275;0,208333333;0,333333333;0;0;0;0;N;0;20441,46332;27,89717994
0,127906977;0,072916667;0,726953479;0,749783527;0,174910226;0,544788482;0,305555556;0,5;0;0;1;1;0,311714132;0,183057567;0,304101839;0;0,5;0,392499967;0,454749377;0;0,666666667;0;0,142857143;0;0,285714286;N;0;1769,218243;2,414514015
0,046511628;0,010416667;0,645258254;0,626537175;0,754507998;0,741659133;0,409090909;0,5;0;0;0;0;0,086815855;0,121040495;0,57708628;0,272727273;0,545454545;0,504355541;0,467539291;0;0,545454545;0;0;1;1;N;0;4423,380961;6,036742706
0,034883721;0;0,694756582;0;0,174910226;1;0,1;1;0;1;1;1;0;0,241838262;0,303630363;0;0,8;0,357224773;0,429105059;0;0,8;0;0;0;0;N;0;9552,465557;13,03658385
0,034883721;0;0,620111555;0;0,931190193;1;0,166666667;0,5;1;0;1;1;0;0,135280553;0,303630363;0;0,333333333;0,368492334;0,44193315;0;1;0;0;0;0;F;1;2642,171324;3,605863617
0,290697674;0,083333333;0,812127599;0,839854267;0,059387069;0,302700338;0,47;0,75;0;0;1;0;0,106104275;0,189449411;0,303158887;0,213333333;0,373333333;0,443856074;0,535828481;0,013333333;0,56;0;0;0,25;0,25;N;0;278920,3484;380,6523548
0,11627907;0;0,580741462;0;0,429265325;1;0,35;0,25;0;0;0;0;0;0,246733282;0,303158887;0;0,5;0,3838361;0,449376597;0;0,5;0;0;0;0;N;0;4471,366857;6,102230737
0,034883721;0;0,60487348;0;0,827245751;1;0;0,25;1;0;0;0;0;0,368542417;0,302687412;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;2032,43948;2,773741244
0,023255814;0;0,575206028;0;0,880924632;1;0,125;0,25;0;0;0;1;0;0,329058619;0,303158887;0;0,666666667;0,417722269;0,508297763;0;0,833333333;0;0;0;0;N;0;812,9757921;1,109496498
0,011627907;0;0,575206028;0;0,970334193;1;0;0,25;0;0;1;1;0;0,265140176;0,301272984;0;1;0,359385427;0,433360649;0;1;0;0;0;0;F;1;406,4878961;0,554748249
0,058139535;0;0,771434876;0;0,9400704;1;0,25;0,5;0;1;1;1;0;0,260932886;0,300330033;0;0,428571429;0,394463588;0,481191233;0;0,571428571;0;0;0;0;N;0;59610,43374;81,35244381
0,058139535;0;0,667883583;0;0,621830149;1;0,4;0,5;0;0;0;1;0;0,167482503;0,300330033;0;0,2;0,383570572;0,489858672;0;0,2;0;0;0;0;N;0;10023,60535;13,6795648
0,011627907;0;0,575206028;0;0,968448947;1;0;0,5;1;0;0;1;0;0,195315344;0,528995757;0;1;0,357224773;0,429105059;0;1;0;0;0;0;N;0;406,4878961;0,554748249
0,151162791;0;0,63272725;0;0,685404643;1;0,269230769;0,75;0;1;1;0;0;0,210404952;0,317774635;0;0,461538462;0,403591768;0,476663501;0;0,769230769;0;0;0;0;N;0;14227,07636;19,41618871
0,162790698;0;0,812310645;0;0,72592329;1;0,234375;0,5;1;0;0;1;0;0,576803269;0,300330033;0;0,25;0,408100095;0,493401413;0;0,875;0;0;0;0;N;0;337384,9537;460,4410465
0,581395349;0;0,647045577;0;0,302700338;1;0,703703704;0,5;0;0;0;1;0;0,134714187;0,299387082;0,537037037;0,111111111;0,518038326;0,470130735;0,037037037;0,333333333;0;0;0;0;F;1;70017,5401;95,55538585
0,069767442;0;0,575206028;0;0,81829679;1;0,375;0,5;0;0;1;1;0;0,212549051;0,299387082;0;0,42;0,398463524;0,468594521;0;0,54;0;0;0;0;F;1;2434,069846;3,321860251
0,034883721;0;0,645132068;0;0,965268098;1;0,166666667;0,25;0;0;0;0;0;0,202961285;0,29844413;0;0,333333333;0,402047157;0,482693554;0;1;0;0;0;0;N;0;4064,878961;5,547482488
0,244186047;0,03125;0,658290732;0,686425347;0,704400379;0,286176883;0,742647059;1;0;0;0;1;0,044946346;0,073303936;0,297972654;0,705882353;0,147058824;0,46152669;0,461609663;0,088235294;0,529411765;0;0;0;0,333333333;N;0;27187,45514;37,10367092
0,11627907;0;0,746675571;0;0,381039513;1;0,365384615;0,5;0;1;0;1;0;0,197702172;0,297972654;0,153846154;0,384615385;0,468111172;0,576311295;0;0,653846154;0;0;0;0;N;0;77800,56384;106,1771506
